TIMESTAMP ABSOLUTE;TIMESTAMP RELATIVE;NECK FLEXION-EXTENSION;NECK LATERAL BENDING;NECK ROTATION;TRUNK FLEXION-EXTENSION;TRUNK LATERAL BENDING;TRUNK ROTATION;SPINE FLEXION-EXTENSION;SPINE LATERAL BENDING;SPINE ROTATION;ARMS OPENING;PELVIS TILT;PELVIS LATERAL BENDING;PELVIS ROTATION;SHOULDER FLEXION-EXTENSION RIGHT;SHOULDER ABDUCTION-ADDUCTION RIGHT;SHOULDER ROTATION RIGHT;SHOULDER FLEXION-EXTENSION LEFT;SHOULDER ABDUCTION-ADDUCTION LEFT;SHOULDER ROTATION LEFT;ARM UPLIFT RIGHT;ARM ROTATION RIGHT;ARM UPLIFT LEFT;ARM ROTATION LEFT;ELBOW FLEXION-EXTENSION RIGHT;ELBOW PRONATION AND SUPINATION RIGHT;ELBOW FLEXION-EXTENSION LEFT;ELBOW PRONATION AND SUPINATION LEFT;WRIST FLEXION-EXTENSION RIGHT;WRIST ULNAR RADIAL DEVIATION RIGHT;WRIST ROTATION RIGHT;WRIST FLEXION-EXTENSION LEFT;WRIST ULNAR RADIAL DEVIATION LEFT;WRIST ROTATION LEFT;HIP FLEXION-EXTENSION RIGHT;HIP ABDUCTION-ADDUCTION RIGHT;HIP ROTATION RIGHT;HIP FLEXION-EXTENSION LEFT;HIP ABDUCTION-ADDUCTION LEFT;HIP ROTATION LEFT;KNEE FLEXION-EXTENSION RIGHT;KNEE VARUS-VALGUS RIGHT;KNEE ROTATION RIGHT;KNEE FLEXION-EXTENSION LEFT;KNEE VARUS-VALGUS LEFT;KNEE ROTATION LEFT;ANKLE DORSIFLEXION-PLANTARFLEXION RIGHT;ANKLE INVERSION-EVERSION RIGHT;ANKLE ROTATION RIGHT;ANKLE DORSIFLEXION-PLANTARFLEXION LEFT;ANKLE INVERSION-EVERSION LEFT;ANKLE ROTATION LEFT
2.682;2.682;-5.86;-4.03;7.21;5.86;4.03;-7.21;18.62;1.61;-22.40;180.00;-11.66;-0.10;14.88;66.80;86.73;0.00;-113.20;93.27;0.00;86.76;7.62;93.24;-7.62;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-5.46;-7.46;-6.49;-27.36;6.56;23.97;-12.36;2.70;-17.59;-5.63;-4.93;-15.16;-9.91;-4.18;11.38;-0.46;2.13;-4.20
2.692;2.692;-5.81;-3.96;7.15;5.81;3.96;-7.15;18.59;1.49;-22.40;180.00;-11.71;-0.02;14.96;66.95;86.78;0.00;-113.05;93.22;0.00;86.81;7.55;93.19;-7.55;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-5.68;-7.13;-6.72;-27.60;6.36;23.88;-12.32;2.84;-18.09;-5.66;-4.91;-15.06;-9.79;-3.96;11.67;-0.80;1.91;-4.24
2.702;2.702;-5.73;-3.91;7.10;5.73;3.91;-7.10;18.49;1.48;-22.34;180.00;-11.71;-0.02;14.96;67.01;86.82;0.00;-112.99;93.18;0.00;86.85;7.49;93.15;-7.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-5.77;-7.01;-6.77;-27.77;6.26;23.73;-12.02;2.95;-18.64;-5.42;-4.92;-15.04;-9.82;-4.06;11.52;-0.98;1.64;-4.22
2.712;2.712;-5.64;-3.86;7.03;5.64;3.86;-7.03;18.72;1.00;-22.68;180.00;-12.03;0.40;15.43;67.02;86.85;0.00;-112.98;93.15;0.00;86.88;7.41;93.12;-7.41;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-6.35;-6.41;-7.33;-28.26;5.63;23.91;-11.60;2.71;-18.45;-5.12;-4.92;-15.06;-10.10;-3.36;11.57;-1.15;1.34;-4.19
2.722;2.722;-5.55;-3.80;6.94;5.55;3.80;-6.94;18.61;0.99;-22.59;180.00;-12.03;0.40;15.43;67.01;86.89;0.00;-112.99;93.11;0.00;86.92;7.31;93.08;-7.31;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-6.59;-6.23;-7.28;-28.36;5.53;23.74;-11.19;2.59;-18.26;-4.75;-4.91;-15.10;-10.39;-2.57;11.73;-1.32;1.02;-4.14
2.732;2.732;-5.46;-3.72;6.84;5.46;3.72;-6.84;18.49;0.96;-22.47;180.00;-12.03;0.40;15.43;67.04;86.95;0.00;-112.96;93.05;0.00;86.97;7.19;93.03;-7.19;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-6.88;-6.17;-7.05;-28.40;5.47;23.65;-11.21;2.59;-18.39;-4.25;-4.91;-15.26;-10.86;-2.42;11.79;-1.52;0.68;-4.06
2.742;2.742;-5.38;-3.62;6.70;5.38;3.62;-6.70;18.51;0.59;-22.80;180.00;-12.16;0.68;15.93;67.11;87.03;0.00;-112.89;92.97;0.00;87.05;7.04;92.95;-7.04;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-7.94;-6.24;-6.89;-28.60;4.96;23.86;-11.56;3.01;-18.83;-4.34;-4.81;-15.05;-11.08;-2.14;11.92;-2.30;0.50;-4.20
2.752;2.752;-5.34;-3.56;6.61;5.34;3.56;-6.61;18.46;0.55;-22.71;180.00;-12.16;0.68;15.93;67.17;87.07;0.00;-112.83;92.93;0.00;87.10;6.94;92.90;-6.94;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-7.94;-6.24;-6.89;-28.58;4.85;23.58;-11.09;3.19;-18.18;-4.39;-4.68;-14.79;-11.38;-1.99;11.89;-3.15;0.28;-4.34
2.762;2.762;-5.34;-3.56;6.61;5.34;3.56;-6.61;18.51;0.37;-22.99;180.00;-12.20;0.83;16.24;67.17;87.07;0.00;-112.83;92.93;0.00;87.10;6.94;92.90;-6.94;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-8.52;-6.32;-6.68;-28.56;4.52;23.47;-11.12;3.58;-18.05;-1.16;-4.75;-16.14;-11.29;-1.92;11.49;-0.12;-0.74;-2.88
2.772;2.772;-5.17;-3.07;5.92;5.17;3.07;-5.92;18.18;-0.14;-22.51;180.00;-12.23;1.00;16.51;67.87;87.48;0.00;-112.13;92.52;0.00;87.49;6.20;92.51;-6.20;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-8.84;-6.24;-6.70;-28.46;4.19;23.20;-10.76;3.88;-17.55;-1.09;-4.60;-15.67;-11.80;-1.54;11.45;-2.69;-1.37;-3.16
2.782;2.782;-5.17;-3.07;5.92;5.17;3.07;-5.92;18.21;-0.35;-22.71;180.00;-12.26;1.19;16.73;67.87;87.48;0.00;-112.13;92.52;0.00;87.49;6.20;92.51;-6.20;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-9.35;-6.09;-6.46;-28.28;3.84;22.77;-10.63;4.10;-17.38;-0.98;-4.41;-15.09;-12.45;-1.33;11.28;-2.69;-1.37;-3.16
2.792;2.792;-5.08;-2.88;5.65;5.08;2.88;-5.65;18.09;-0.70;-22.59;180.00;-12.29;1.40;16.91;68.18;87.64;0.00;-111.82;92.36;0.00;87.65;5.90;92.35;-5.90;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-9.80;-5.83;-6.16;-28.04;3.48;22.21;-10.53;4.24;-17.23;0.10;-4.22;-14.87;-13.28;-1.13;10.90;-3.06;-1.93;-2.89
2.802;2.802;-5.08;-2.88;5.65;5.08;2.88;-5.65;18.11;-0.82;-22.65;180.00;-12.31;1.51;16.99;68.18;87.64;0.00;-111.82;92.36;0.00;87.65;5.90;92.35;-5.90;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.20;-5.63;-5.84;-27.89;3.30;21.88;-10.88;4.28;-17.21;1.19;-4.12;-14.88;-14.49;0.04;10.67;-3.52;-2.47;-2.65
2.812;2.812;-4.92;-2.59;5.23;4.92;2.59;-5.23;17.88;-1.23;-22.35;180.00;-12.34;1.75;17.16;68.61;87.87;0.00;-111.39;92.13;0.00;87.87;5.45;92.13;-5.45;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.63;-5.16;-5.95;-27.55;2.97;21.20;-11.17;4.17;-16.68;2.53;-3.94;-14.50;-14.33;1.04;10.33;-4.09;-3.01;-2.39
2.822;2.822;-4.80;-2.41;4.94;4.80;2.41;-4.94;17.73;-1.59;-22.21;180.00;-12.38;2.00;17.34;68.84;88.01;0.00;-111.16;91.99;0.00;88.02;5.14;91.98;-5.14;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.94;-4.66;-6.06;-27.15;2.76;20.62;-10.84;3.87;-17.35;4.05;-3.91;-14.18;-13.50;0.54;10.44;-4.81;-3.61;-2.14
2.832;2.832;-4.63;-1.65;3.97;4.63;1.65;-3.97;17.25;-2.36;-21.44;180.00;-12.33;2.20;17.60;72.06;88.67;0.00;-107.94;91.33;0.00;88.68;4.10;91.32;-4.10;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-11.25;-4.57;-5.64;-25.47;2.76;18.89;-10.58;3.88;-19.32;8.07;-3.72;-13.03;-12.75;0.25;11.42;-6.84;-4.54;-1.66
2.842;2.842;-4.63;-1.21;3.60;4.63;1.21;-3.60;16.80;-2.81;-21.73;180.00;-12.05;2.21;18.29;76.15;89.09;0.00;-103.85;90.91;0.00;89.09;3.70;90.91;-3.70;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-12.39;-4.72;-5.49;-24.33;2.58;18.48;-12.13;4.59;-19.00;10.24;-3.46;-12.59;-12.85;1.01;10.19;-8.11;-4.98;-1.32
2.852;2.852;-4.59;-0.80;3.35;4.59;0.80;-3.35;16.79;-3.32;-21.81;180.00;-12.23;2.35;18.65;81.12;89.47;0.00;-98.88;90.53;0.00;89.47;3.42;90.53;-3.42;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-13.30;-4.47;-5.40;-24.02;2.36;18.19;-12.36;4.60;-20.23;12.16;-3.24;-12.88;-12.32;1.16;10.95;-9.55;-5.20;-0.79
2.862;2.862;-4.59;-0.80;3.35;4.59;0.80;-3.35;17.16;-3.62;-21.93;180.00;-12.60;2.64;18.79;81.12;89.47;0.00;-98.88;90.53;0.00;89.47;3.42;90.53;-3.42;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.29;-4.03;-5.13;-24.40;2.05;18.27;-13.08;4.73;-20.18;12.16;-3.24;-12.88;-12.33;1.38;10.44;-12.73;-5.30;-1.13
2.872;2.872;-4.40;-0.31;3.05;4.40;0.31;-3.05;17.21;-4.32;-21.43;180.00;-12.99;2.99;18.64;88.58;89.92;0.00;-91.42;90.08;0.00;89.92;3.07;90.08;-3.07;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-15.22;-3.52;-4.48;-20.80;2.01;14.79;-13.56;4.77;-20.72;19.93;-2.69;-12.20;-12.12;1.57;10.44;-10.57;-5.17;1.06
2.882;2.882;-4.22;-0.00;2.81;4.22;0.00;-2.81;17.39;-4.95;-21.03;180.00;-13.44;3.43;18.51;94.13;90.20;0.00;-85.87;89.80;0.00;90.20;2.81;89.80;-2.81;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-16.29;-3.01;-3.99;-21.24;1.59;14.61;-14.12;4.88;-21.18;19.93;-2.69;-12.20;-11.93;1.76;10.50;-14.01;-5.28;0.62
2.892;2.892;-4.03;0.29;2.55;4.03;-0.29;-2.55;17.55;-5.61;-20.97;180.00;-13.89;3.89;18.73;100.46;90.47;0.00;-79.54;89.53;0.00;90.47;2.53;89.53;-2.53;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-17.43;-2.51;-3.99;-20.20;1.32;14.21;-14.76;5.10;-21.43;23.14;-2.51;-12.73;-11.79;1.99;10.49;-15.94;-5.59;1.06
2.902;2.902;-3.84;0.56;2.28;3.84;-0.56;-2.28;17.63;-6.35;-21.39;180.00;-14.26;4.41;19.44;107.62;90.71;0.00;-72.38;89.29;0.00;90.71;2.25;89.29;-2.25;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-18.23;-1.93;-4.59;-19.12;0.94;14.73;-15.08;5.37;-21.56;26.34;-2.19;-13.82;-11.66;2.23;10.49;-17.90;-5.48;1.73
2.912;2.912;-3.66;0.81;2.01;3.66;-0.81;-2.01;17.39;-6.50;-21.12;180.00;-14.26;4.41;19.44;115.76;90.94;0.00;-64.24;89.06;0.00;90.94;1.95;89.06;-1.95;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-18.91;-1.98;-4.40;-17.59;1.04;14.83;-15.77;5.56;-21.78;29.39;-1.59;-14.80;-11.60;2.31;10.47;-20.10;-4.92;2.18
2.922;2.922;-3.53;1.06;1.72;3.53;-1.06;-1.72;17.27;-6.92;-21.19;180.00;-14.35;4.64;19.80;125.33;91.17;0.00;-54.67;88.83;0.00;91.17;1.65;88.83;-1.65;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-19.69;-1.86;-4.41;-16.94;0.82;15.26;-16.46;5.95;-22.18;31.52;-0.94;-15.43;-11.49;2.51;10.45;-22.38;-4.39;2.06
2.932;2.932;-3.49;1.19;1.56;3.49;-1.19;-1.56;17.32;-7.32;-21.60;180.00;-14.51;4.92;20.37;130.84;91.29;0.00;-49.16;88.71;0.00;91.29;1.49;88.71;-1.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.08;-1.80;-3.72;-15.50;0.62;15.86;-17.86;6.61;-23.41;34.32;-0.19;-15.78;-11.32;2.96;10.29;-24.92;-3.80;1.81
2.942;2.942;-3.43;1.47;1.25;3.43;-1.47;-1.25;17.33;-7.68;-21.45;180.00;-14.66;5.05;20.54;142.95;91.54;0.00;-37.05;88.46;0.00;91.54;1.16;88.46;-1.16;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.79;-1.77;-3.12;-13.96;0.72;15.69;-18.58;6.88;-24.16;37.41;0.77;-15.15;-11.25;3.20;10.23;-26.38;-3.43;0.36
2.952;2.952;-3.43;1.76;0.94;3.43;-1.76;-0.94;17.41;-8.05;-21.14;180.00;-14.83;5.16;20.55;155.39;91.81;0.00;-24.61;88.19;0.00;91.81;0.83;88.19;-0.83;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.24;-1.68;-2.79;-12.47;0.96;15.22;-18.99;7.17;-24.49;39.12;0.57;-14.72;-11.19;3.49;10.16;-27.74;-3.53;0.06
2.962;2.962;-3.47;2.09;0.62;3.47;-2.09;-0.62;17.47;-8.42;-20.77;180.00;-14.96;5.22;20.51;166.95;92.13;0.00;-13.05;87.87;0.00;92.13;0.49;87.87;-0.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.93;-1.58;-2.26;-11.00;1.29;14.65;-19.69;7.33;-24.97;41.52;0.52;-15.22;-11.13;3.83;10.10;-29.80;-2.50;1.80
2.972;2.972;-3.62;2.86;0.01;3.62;-2.86;-0.01;17.39;-9.16;-20.13;180.00;-14.96;5.22;20.51;183.36;92.85;0.00;3.36;87.15;0.00;92.85;-0.17;87.15;0.17;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.49;-1.47;-2.05;-11.00;1.29;14.65;-20.28;7.16;-25.15;41.52;0.52;-15.22;-11.13;3.83;10.10;-28.17;-3.01;2.42
2.982;2.982;-3.62;2.86;0.01;3.62;-2.86;-0.01;17.45;-9.16;-20.08;180.00;-15.02;5.23;20.46;183.36;92.85;0.00;3.36;87.15;0.00;92.85;-0.17;87.15;0.17;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-24.08;-1.29;-2.02;-6.92;2.66;12.08;-20.89;7.73;-25.16;45.02;-0.58;-12.61;-10.89;4.06;10.15;-25.87;-3.59;2.23
2.992;2.992;-3.62;2.86;0.01;3.62;-2.86;-0.01;17.45;-9.16;-20.08;180.00;-15.02;5.23;20.46;183.36;92.85;0.00;3.36;87.15;0.00;92.85;-0.17;87.15;0.17;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-24.56;-1.10;-2.19;-6.92;2.66;12.08;-21.34;7.62;-24.94;45.02;-0.58;-12.61;-10.89;4.06;10.15;-23.99;-2.96;3.85
3.002;3.002;-4.10;4.52;-0.95;4.10;-4.52;0.95;17.54;-10.92;-18.79;180.00;-15.12;5.31;20.25;195.98;94.44;0.00;15.98;85.56;0.00;94.44;-1.27;85.56;1.27;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-25.06;-0.86;-2.27;-5.42;2.97;11.30;-21.67;7.78;-24.64;45.80;-0.53;-11.39;-10.75;4.19;10.18;-23.55;-1.62;4.56
3.012;3.012;-4.10;4.52;-0.95;4.10;-4.52;0.95;17.76;-11.08;-18.55;180.00;-15.32;5.48;20.01;195.98;94.44;0.00;15.98;85.56;0.00;94.44;-1.27;85.56;1.27;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-25.63;-0.52;-2.36;-4.11;3.03;11.01;-21.90;7.92;-24.31;46.78;-0.23;-10.70;-10.56;4.31;10.24;-22.23;-1.29;5.08
3.022;3.022;-4.10;4.52;-0.95;4.10;-4.52;0.95;18.11;-11.39;-18.29;180.00;-15.64;5.80;19.77;195.98;94.44;0.00;15.98;85.56;0.00;94.44;-1.27;85.56;1.27;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-26.29;-0.02;-2.51;-2.98;2.83;11.18;-22.04;8.05;-23.86;46.97;0.81;-9.22;-10.35;4.40;10.30;-22.02;-1.45;3.63
3.032;3.032;-4.26;4.99;-1.17;4.26;-4.99;1.17;18.56;-12.29;-17.84;180.00;-16.03;6.23;19.60;197.43;94.89;0.00;17.43;85.11;0.00;94.89;-1.54;85.11;1.54;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-26.86;0.49;-2.52;-2.00;2.41;11.97;-21.97;8.19;-23.62;46.83;2.26;-7.97;-10.11;4.49;10.36;-20.96;-1.70;2.68
3.042;3.042;-4.42;5.35;-1.33;4.42;-5.35;1.33;19.01;-13.11;-17.44;180.00;-16.40;6.67;19.42;198.35;95.24;0.00;18.35;84.76;0.00;95.23;-1.74;84.77;1.74;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-27.60;1.14;-2.83;-1.09;1.91;13.23;-22.02;8.31;-23.04;46.37;3.89;-7.51;-9.85;4.54;10.42;-20.32;-1.45;2.31
3.052;3.052;-4.59;5.63;-1.47;4.59;-5.63;1.47;19.28;-13.61;-17.13;180.00;-16.55;6.86;19.31;199.21;95.50;0.00;19.21;84.50;0.00;95.49;-1.92;84.51;1.92;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-28.12;1.53;-3.21;-0.02;1.69;14.64;-22.19;8.38;-22.48;45.63;5.39;-7.67;-9.73;4.58;10.45;-19.42;-1.30;2.17
3.062;3.062;-4.76;5.85;-1.61;4.76;-5.85;1.61;19.64;-14.18;-16.69;180.00;-16.76;7.19;19.09;200.21;95.70;0.00;20.21;84.30;0.00;95.70;-2.10;84.30;2.10;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-28.68;1.97;-3.32;0.97;1.37;15.81;-22.22;8.49;-22.08;44.71;6.57;-7.82;-9.45;4.59;10.51;-18.48;-1.18;2.02
3.072;3.072;-4.84;5.94;-1.69;4.84;-5.94;1.69;19.86;-14.54;-16.37;180.00;-16.89;7.46;18.88;200.73;95.78;0.00;20.73;84.22;0.00;95.78;-2.19;84.22;2.19;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-29.16;2.29;-3.33;1.46;1.11;16.25;-22.27;8.57;-21.80;43.16;6.98;-7.50;-9.18;4.58;10.56;-17.49;-1.10;1.75
3.082;3.082;-5.19;6.26;-2.05;5.19;-6.26;2.05;20.44;-15.49;-15.61;180.00;-17.13;8.05;18.63;203.39;96.05;0.00;23.39;83.95;0.00;96.04;-2.62;83.96;2.62;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-30.14;2.94;-3.26;1.25;0.47;16.19;-22.30;8.74;-21.45;36.37;6.03;-6.22;-8.54;4.52;10.65;-17.81;-1.30;0.97
3.092;3.092;-5.31;6.37;-2.20;5.31;-6.37;2.20;20.62;-15.74;-15.40;180.00;-17.18;8.16;18.60;204.38;96.14;0.00;24.38;83.86;0.00;96.13;-2.79;83.87;2.79;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-30.59;3.08;-3.34;6.72;1.63;20.69;-22.55;8.80;-21.30;41.58;9.32;-9.47;-8.42;4.54;10.66;-14.55;-0.84;1.51
3.102;3.102;-5.44;6.48;-2.32;5.44;-6.48;2.32;20.88;-16.09;-15.15;180.00;-17.31;8.39;18.54;205.24;96.23;0.00;25.24;83.77;0.00;96.22;-2.94;83.78;2.94;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-31.12;3.32;-3.34;6.60;1.40;20.72;-22.70;8.89;-21.17;39.17;8.69;-9.37;-8.19;4.53;10.69;-13.80;-0.65;1.62
3.112;3.112;-5.57;6.57;-2.43;5.57;-6.57;2.43;21.16;-16.38;-14.87;180.00;-17.46;8.58;18.42;205.90;96.30;0.00;25.90;83.70;0.00;96.29;-3.06;83.71;3.06;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-31.67;3.53;-3.29;6.47;1.18;20.68;-22.89;8.98;-21.03;36.71;8.00;-9.22;-7.98;4.54;10.72;-13.20;-0.47;1.66
3.122;3.122;-5.64;6.60;-2.46;5.64;-6.60;2.46;21.37;-16.55;-14.63;180.00;-17.58;8.70;18.25;206.12;96.33;0.00;26.12;83.67;0.00;96.32;-3.11;83.68;3.11;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-32.21;3.66;-3.23;6.70;1.14;21.02;-23.11;9.07;-20.89;34.53;7.51;-9.42;-7.79;4.54;10.75;-12.76;-0.30;1.61
3.132;3.132;-5.77;6.65;-2.48;5.77;-6.65;2.48;21.63;-16.67;-14.35;180.00;-17.68;8.76;18.03;206.27;96.37;0.00;26.27;83.63;0.00;96.36;-3.15;83.64;3.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-32.73;3.72;-3.15;7.18;1.28;21.74;-23.35;9.16;-20.73;32.53;7.17;-10.08;-7.61;4.53;10.79;-12.46;-0.11;1.53
3.142;3.142;-5.89;6.68;-2.43;5.89;-6.68;2.43;21.89;-16.71;-14.06;180.00;-17.79;8.76;17.74;205.93;96.39;0.00;25.93;83.61;0.00;96.38;-3.11;83.62;3.11;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-33.03;3.67;-2.95;7.56;1.41;22.35;-23.40;9.22;-20.65;31.66;7.15;-10.82;-7.46;4.53;10.83;-12.36;-0.00;1.47
3.152;3.152;-6.00;6.68;-2.29;6.00;-6.68;2.29;22.17;-16.69;-13.77;180.00;-17.92;8.73;17.35;205.00;96.40;0.00;25.00;83.60;0.00;96.40;-2.99;83.60;2.99;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-33.58;3.62;-2.79;7.80;1.49;22.87;-23.65;9.30;-20.46;29.39;6.63;-11.51;-7.31;4.51;10.88;-12.22;0.17;1.28
3.162;3.162;-6.07;6.66;-2.07;6.07;-6.66;2.07;22.45;-16.63;-13.51;180.00;-18.09;8.69;16.89;203.38;96.41;0.00;23.38;83.59;0.00;96.40;-2.78;83.60;2.78;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-34.15;3.54;-2.61;7.89;1.48;23.34;-23.89;9.38;-20.21;26.93;6.06;-12.20;-7.15;4.47;10.93;-12.20;0.33;1.02
3.172;3.172;-6.07;6.66;-2.07;6.07;-6.66;2.07;22.59;-16.59;-13.25;180.00;-18.20;8.67;16.64;203.38;96.41;0.00;23.38;83.59;0.00;96.40;-2.78;83.60;2.78;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-34.66;3.54;-2.67;7.89;1.48;24.05;-24.19;9.45;-19.91;24.31;5.45;-12.81;-7.07;4.45;10.96;-14.96;-0.16;0.57
3.182;3.182;-6.07;6.66;-2.07;6.07;-6.66;2.07;22.90;-16.51;-12.71;180.00;-18.43;8.63;16.11;203.38;96.41;0.00;23.38;83.59;0.00;96.40;-2.78;83.60;2.78;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-35.27;3.44;-2.49;7.75;1.29;23.57;-24.36;9.53;-19.61;18.99;3.53;-11.98;-6.89;4.40;11.02;-12.20;0.85;-0.22
3.192;3.192;-6.49;6.61;-0.38;6.49;-6.61;0.38;23.41;-16.62;-13.82;180.00;-18.69;8.60;15.61;189.76;96.53;0.00;9.76;83.47;0.00;96.52;-1.13;83.48;1.13;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-35.90;3.36;-2.34;7.34;1.31;25.09;-24.50;9.61;-19.28;18.73;3.89;-13.96;-6.68;4.32;11.08;-12.20;0.85;-0.22
3.202;3.202;-6.49;6.61;-0.38;6.49;-6.61;0.38;23.76;-16.56;-13.30;180.00;-18.96;8.58;15.10;189.76;96.53;0.00;9.76;83.47;0.00;96.52;-1.13;83.48;1.13;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-36.53;3.27;-2.21;7.15;1.11;24.64;-24.59;9.67;-18.94;17.42;3.37;-13.73;-6.45;4.23;11.15;-10.75;1.23;-0.26
3.212;3.212;-6.49;6.61;-0.38;6.49;-6.61;0.38;24.11;-16.49;-12.76;180.00;-19.24;8.56;14.57;189.76;96.53;0.00;9.76;83.47;0.00;96.52;-1.13;83.48;1.13;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-37.15;3.16;-2.06;6.75;1.01;24.81;-24.62;9.72;-18.59;14.64;2.33;-13.93;-6.18;4.13;11.21;-12.08;0.99;-0.64
3.222;3.222;-6.59;6.56;0.08;6.59;-6.56;-0.08;24.47;-16.41;-12.64;180.00;-19.47;8.50;14.03;185.92;96.53;0.00;5.92;83.47;0.00;96.53;-0.68;83.47;0.68;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-37.52;2.98;-1.74;6.37;0.97;24.86;-24.44;9.71;-18.41;11.95;1.17;-14.00;-5.87;3.97;11.28;-11.91;0.86;-0.80
3.232;3.232;-6.77;6.42;0.98;6.77;-6.42;-0.98;24.87;-16.17;-12.75;180.00;-19.68;8.35;13.25;178.08;96.49;0.00;-1.92;83.51;0.00;96.49;0.22;83.51;-0.22;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-38.04;2.67;-1.41;5.87;1.26;24.41;-24.58;9.76;-18.04;7.06;-1.35;-13.56;-5.70;3.90;11.30;-11.35;0.11;-0.64
